L0,L1,L2,L3,L4,L5,L6,L7,L8,L9
385,178,87,43,13,6,2,1,0,0
385,178,87,43,13,6,2,1,0,0
385,179,87,43,13,6,2,1,0,0
386,179,87,43,13,6,2,1,0,0
386,179,87,43,13,6,2,1,0,0
386,179,87,43,13,6,2,1,0,0
386,179,87,43,13,6,2,1,0,0
386,179,87,43,13,6,2,1,0,0
386,179,87,43,13,6,2,1,0,0
386,179,87,43,13,6,2,1,0,0
386,179,87,43,13,6,2,1,0,0
387,179,87,43,13,6,2,1,0,0
387,179,87,43,13,6,2,1,0,0
387,179,87,43,13,6,2,1,0,0
387,179,87,43,13,6,2,1,0,0
387,179,87,43,13,6,2,1,0,0
387,179,87,43,13,6,2,1,0,0
387,179,87,43,13,6,2,1,0,0
387,180,87,43,13,6,2,1,0,0
388,180,87,43,13,6,2,1,0,0
388,180,87,43,13,6,2,1,0,0
388,180,87,43,13,6,2,1,0,0
388,180,87,43,13,6,2,1,0,0
388,180,87,43,13,6,2,1,0,0
388,180,87,43,13,6,2,1,0,0
388,180,87,43,13,6,2,1,0,0
388,181,87,43,13,6,2,1,0,0
389,181,87,43,13,6,2,1,0,0
389,181,87,43,13,6,2,1,0,0
389,181,87,43,13,6,2,1,0,0
389,181,87,43,13,6,2,1,0,0
389,181,87,43,13,6,2,1,0,0
389,181,87,43,13,6,2,1,0,0
389,181,87,43,13,6,2,1,0,0
389,182,87,43,13,6,2,1,0,0
390,182,87,43,13,6,2,1,0,0
390,182,87,43,13,6,2,1,0,0
390,182,87,43,13,6,2,1,0,0
390,182,87,43,13,6,2,1,0,0
390,182,87,43,13,6,2,1,0,0
390,182,87,43,13,6,2,1,0,0
390,182,87,43,13,6,2,1,0,0
390,182,87,43,13,6,2,1,0,0
391,182,87,43,13,6,2,1,0,0
391,182,87,43,13,6,2,1,0,0
391,182,87,43,13,6,2,1,0,0
391,182,87,43,13,6,2,1,0,0
391,182,87,43,13,6,2,1,0,0
391,182,87,43,13,6,2,1,0,0
391,182,87,43,13,6,2,1,0,0
391,182,87,43,13,6,2,1,0,0
392,182,87,43,13,6,2,1,0,0
392,182,87,43,13,6,2,1,0,0
392,182,87,43,13,6,2,1,0,0
392,182,87,43,13,6,2,1,0,0
392,182,87,43,13,6,2,1,0,0
392,182,87,43,13,6,2,1,0,0
392,182,87,43,13,6,2,1,0,0
392,182,87,43,13,6,2,1,0,0
393,182,87,43,13,6,2,1,0,0
393,182,87,43,13,6,2,1,0,0
393,182,87,43,13,6,2,1,0,0
393,182,87,43,13,6,2,1,0,0
393,182,87,43,13,6,2,1,0,0
393,182,87,44,13,6,2,1,0,0
393,182,88,44,13,6,2,1,0,0
393,183,88,44,13,6,2,1,0,0
394,183,88,44,13,6,2,1,0,0
394,183,88,44,13,6,2,1,0,0
394,183,88,44,13,6,2,1,0,0
394,183,88,44,13,6,2,1,0,0
394,183,88,44,13,6,2,1,0,0
394,183,88,44,13,6,2,1,0,0
394,183,88,44,13,6,2,1,0,0
394,184,88,44,13,6,2,1,0,0
395,184,88,44,13,6,2,1,0,0
395,184,88,44,13,6,2,1,0,0
395,184,88,44,13,6,2,1,0,0
395,184,88,44,13,6,2,1,0,0
395,184,88,44,13,6,2,1,0,0
395,184,88,44,13,6,2,1,0,0
395,184,88,44,13,6,2,1,0,0
395,184,88,44,13,6,2,1,0,0
396,184,88,44,13,6,2,1,0,0
396,184,88,44,13,6,2,1,0,0
396,184,88,44,13,6,2,1,0,0
396,184,88,44,13,6,2,1,0,0
396,184,88,44,13,6,2,1,0,0
396,184,88,44,13,6,2,1,0,0
396,184,88,44,13,6,2,1,0,0
396,185,88,44,13,6,2,1,0,0
397,185,88,44,13,6,2,1,0,0
397,185,88,44,13,6,2,1,0,0
397,185,88,44,13,6,2,1,0,0
397,185,88,44,13,6,2,1,0,0
397,185,88,44,13,6,2,1,0,0
397,185,88,44,13,6,2,1,0,0
397,185,88,44,13,6,2,1,0,0
397,185,88,44,13,6,2,1,0,0
398,185,88,44,13,6,2,1,0,0
398,185,88,44,13,6,2,1,0,0
398,185,88,44,13,6,2,1,0,0
398,185,88,44,13,6,2,1,0,0
398,185,88,44,13,6,2,1,0,0
398,185,88,44,13,6,2,1,0,0
398,185,88,44,13,6,2,1,0,0
398,185,88,44,13,6,2,1,0,0
399,185,88,44,13,6,2,1,0,0
399,185,88,44,13,6,2,1,0,0
399,185,88,44,13,6,2,1,0,0
399,185,88,44,13,6,2,1,0,0
399,185,88,44,13,6,2,1,0,0
399,185,88,44,13,6,2,1,0,0
399,185,89,44,13,6,2,1,0,0
399,186,89,44,13,6,2,1,0,0
400,186,89,44,13,6,2,1,0,0
400,186,89,44,13,6,2,1,0,0
400,186,89,44,13,6,2,1,0,0
400,186,89,44,13,6,2,1,0,0
400,186,89,44,13,6,2,1,0,0
400,186,89,44,13,6,2,1,0,0
400,186,89,44,13,6,2,1,0,0
400,186,89,44,13,6,2,1,0,0
401,186,89,44,13,6,2,1,0,0
401,186,89,44,13,6,2,1,0,0
401,186,89,44,13,6,2,1,0,0
401,186,89,44,13,6,2,1,0,0
401,186,89,44,13,6,2,1,0,0
401,186,89,44,13,6,2,1,0,0
401,186,89,44,13,6,2,1,0,0
401,187,89,44,13,6,2,1,0,0
402,187,89,44,13,6,2,1,0,0
402,187,89,44,13,6,2,1,0,0
402,187,89,44,13,6,2,1,0,0
402,187,89,44,13,6,2,1,0,0
402,187,89,44,13,6,2,1,0,0
402,187,89,44,13,6,2,1,0,0
402,187,89,44,13,6,2,1,0,0
402,188,89,44,13,6,2,1,0,0
403,188,89,44,13,6,2,1,0,0
403,188,89,44,13,6,2,1,0,0
403,188,89,44,13,6,2,1,0,0
403,188,89,44,13,6,2,1,0,0
403,188,89,44,13,6,2,1,0,0
403,188,89,44,13,6,2,1,0,0
403,188,89,44,13,6,2,1,0,0
403,189,89,44,13,6,2,1,0,0
404,189,89,44,13,6,2,1,0,0
404,189,89,44,13,6,2,1,0,0
404,189,89,44,13,6,2,1,0,0
404,189,89,44,13,6,2,1,0,0
404,189,89,44,14,6,2,1,0,0
404,189,89,45,14,6,2,1,0,0
404,189,90,45,14,6,2,1,0,0
404,190,90,45,14,6,2,1,0,0
405,190,90,45,14,6,2,1,0,0
405,190,90,45,14,6,2,1,0,0
405,190,90,45,14,6,2,1,0,0
405,190,90,45,14,6,2,1,0,0
405,190,90,45,14,6,2,1,0,0
405,190,90,45,14,6,2,1,0,0
405,190,90,45,14,6,2,1,0,0
405,191,90,45,14,6,2,1,0,0
406,191,90,45,14,6,2,1,0,0
406,191,90,45,14,6,2,1,0,0
406,191,90,45,14,6,2,1,0,0
406,191,90,45,14,6,2,1,0,0
406,191,90,45,14,6,2,1,0,0
406,191,90,45,14,6,2,1,0,0
406,191,91,45,14,6,2,1,0,0
406,192,91,45,14,6,2,1,0,0
407,192,91,45,14,6,2,1,0,0
407,192,91,45,14,6,2,1,0,0
407,192,91,45,14,6,2,1,0,0
407,192,91,45,14,6,2,1,0,0
407,192,91,45,14,6,2,1,0,0
407,192,91,45,14,6,2,1,0,0
407,192,91,45,14,6,2,1,0,0
407,193,91,45,14,6,2,1,0,0
408,193,91,45,14,6,2,1,0,0
408,193,91,45,14,6,2,1,0,0
408,193,91,45,14,6,2,1,0,0
408,193,91,45,14,6,2,1,0,0
408,193,91,45,14,6,2,1,0,0
408,193,91,45,14,6,2,1,0,0
408,193,91,45,14,6,2,1,0,0
408,194,91,45,14,6,2,1,0,0
409,194,91,45,14,6,2,1,0,0
409,194,91,45,14,6,2,1,0,0
409,194,91,45,14,6,2,1,0,0
409,194,91,45,14,6,2,1,0,0
409,194,91,45,14,6,2,1,0,0
409,194,91,45,14,6,2,1,0,0
409,194,91,45,14,6,2,1,0,0
409,195,91,45,14,6,2,1,0,0
410,195,91,45,14,6,2,1,0,0
410,195,91,45,14,6,2,1,0,0
410,195,91,45,14,6,2,1,0,0
410,195,91,45,14,6,2,1,0,0
410,195,91,45,14,6,2,1,0,0
410,195,91,45,14,6,2,1,0,0
410,195,91,45,14,6,2,1,0,0
410,195,91,45,14,6,2,1,0,0
411,195,91,45,14,6,2,1,0,0
411,195,91,45,14,6,2,1,0,0
411,195,91,45,14,6,2,1,0,0
411,195,91,45,14,6,2,1,0,0
411,195,91,45,14,6,2,1,0,0
411,195,91,45,14,6,2,1,0,0
411,195,91,45,14,6,2,1,0,0
411,195,91,45,14,6,2,1,0,0
412,195,91,45,14,6,2,1,0,0
412,195,91,45,14,6,2,1,0,0
412,195,91,45,14,6,2,1,0,0
412,195,91,45,14,6,2,1,0,0
412,195,91,45,14,6,2,1,0,0
412,195,91,45,14,6,2,1,0,0
412,195,92,45,14,6,2,1,0,0
412,196,92,45,14,6,2,1,0,0
413,196,92,45,14,6,2,1,0,0
413,196,92,45,14,6,2,1,0,0
413,196,92,45,14,6,2,1,0,0
413,196,92,45,14,6,2,1,0,0
413,196,92,45,14,6,2,1,0,0
413,196,92,45,14,6,2,1,0,0
413,196,93,45,14,6,2,1,0,0
413,197,93,45,14,6,2,1,0,0
414,197,93,45,14,6,2,1,0,0
414,197,93,45,14,6,2,1,0,0
414,197,93,45,14,6,2,1,0,0
414,197,93,45,14,6,2,1,0,0
414,197,93,45,14,6,2,1,0,0
414,197,93,45,14,6,2,1,0,0
414,197,94,45,14,6,2,1,0,0
414,198,94,45,14,6,2,1,0,0
415,198,94,45,14,6,2,1,0,0
415,198,94,45,14,6,2,1,0,0
415,198,94,45,14,6,2,1,0,0
415,198,94,45,14,6,2,1,0,0
415,198,94,45,14,6,2,1,0,0
415,198,94,45,14,6,2,1,0,0
415,198,94,45,14,6,2,1,0,0
415,198,94,45,14,6,2,1,0,0
416,198,94,45,14,6,2,1,0,0
416,198,94,45,14,6,2,1,0,0
416,198,94,45,14,6,2,1,0,0
416,198,94,45,14,6,2,1,0,0
416,198,94,45,15,6,2,1,0,0
416,198,94,46,15,6,2,1,0,0
416,198,95,46,15,6,2,1,0,0
416,199,95,46,15,6,2,1,0,0
417,199,95,46,15,6,2,1,0,0
417,199,95,46,15,6,2,1,0,0
417,199,95,46,15,6,2,1,0,0
417,199,95,46,15,6,2,1,0,0
417,199,95,46,15,6,2,1,0,0
417,199,95,46,15,6,2,1,0,0
417,199,95,46,15,6,2,1,0,0
417,199,95,46,15,6,2,1,0,0
418,199,95,46,15,6,2,1,0,0
418,199,95,46,15,6,2,1,0,0
418,199,95,46,15,6,2,1,0,0
418,199,95,46,15,6,2,1,0,0
418,199,95,46,15,6,2,1,0,0
418,199,95,46,15,6,2,1,0,0
418,199,95,46,15,6,2,1,0,0
418,199,95,46,15,6,2,1,0,0
419,199,95,46,15,6,2,1,0,0
419,199,95,46,15,6,2,1,0,0
419,199,95,46,15,6,2,1,0,0
419,199,95,46,15,6,2,1,0,0
419,199,95,46,15,6,2,1,0,0
419,199,95,46,15,6,2,1,0,0
419,199,95,46,15,6,2,1,0,0
419,199,95,46,15,6,2,1,0,0
420,199,95,46,15,6,2,1,0,0
420,199,95,46,15,6,2,1,0,0
420,199,95,46,15,6,2,1,0,0
420,199,95,46,15,6,2,1,0,0
420,199,95,46,15,6,2,1,0,0
420,199,95,47,15,6,2,1,0,0
420,199,96,47,15,6,2,1,0,0
420,200,96,47,15,6,2,1,0,0
421,200,96,47,15,6,2,1,0,0
421,200,96,47,15,6,2,1,0,0
421,200,96,47,15,6,2,1,0,0
421,200,96,47,15,6,2,1,0,0
421,200,96,47,15,6,2,1,0,0
421,200,96,47,15,6,2,1,0,0
421,200,96,47,15,6,2,1,0,0
421,200,96,47,15,6,2,1,0,0
422,200,96,47,15,6,2,1,0,0
422,200,96,47,15,6,2,1,0,0
422,200,96,47,15,6,2,1,0,0
422,200,96,47,15,6,2,1,0,0
422,200,96,47,15,6,2,1,0,0
422,200,96,47,15,6,2,1,0,0
422,200,96,47,15,6,2,1,0,0
422,201,96,47,15,6,2,1,0,0
423,201,96,47,15,6,2,1,0,0
423,201,96,47,15,6,2,1,0,0
423,201,96,47,15,6,2,1,0,0
423,201,96,47,15,7,2,1,0,0
423,201,96,47,16,7,2,1,0,0
423,201,96,48,16,7,2,1,0,0
423,201,97,48,16,7,2,1,0,0
423,202,97,48,16,7,2,1,0,0
424,202,97,48,16,7,2,1,0,0
424,202,97,48,16,7,2,1,0,0
424,202,97,48,16,7,2,1,0,0
424,202,97,48,16,7,2,1,0,0
424,202,97,48,16,7,2,1,0,0
424,202,97,49,16,7,2,1,0,0
424,202,98,49,16,7,2,1,0,0
424,203,98,49,16,7,2,1,0,0
425,203,98,49,16,7,2,1,0,0
425,203,98,49,16,7,2,1,0,0
425,203,98,49,16,7,2,1,0,0
425,203,98,49,16,7,2,1,0,0
425,203,98,49,16,7,2,1,0,0
425,203,98,49,16,7,2,1,0,0
425,203,98,49,16,7,2,1,0,0
425,203,98,49,16,7,2,1,0,0
426,203,98,49,16,7,2,1,0,0
426,203,98,49,16,7,2,1,0,0
426,203,98,49,16,7,2,1,0,0
426,203,98,49,16,7,2,1,0,0
426,203,98,49,16,7,2,1,0,0
426,203,98,49,16,7,2,1,0,0
426,203,99,49,16,7,2,1,0,0
426,204,99,49,16,7,2,1,0,0
427,204,99,49,16,7,2,1,0,0
427,204,99,49,16,7,2,1,0,0
427,204,99,49,16,7,2,1,0,0
427,204,99,49,16,7,2,1,0,0
427,204,99,49,16,7,2,1,0,0
427,204,99,49,16,7,2,1,0,0
427,204,99,49,16,7,2,1,0,0
427,204,99,49,16,7,2,1,0,0
428,204,99,49,16,7,2,1,0,0
428,204,99,49,16,7,2,1,0,0
428,204,99,49,16,7,2,1,0,0
428,204,99,49,16,7,2,1,0,0
428,204,99,49,16,7,2,1,0,0
428,204,99,49,16,7,2,1,0,0
428,204,99,49,16,7,2,1,0,0
428,204,99,49,16,7,2,1,0,0
429,204,99,49,16,7,2,1,0,0
429,204,99,49,16,7,2,1,0,0
429,204,99,49,16,7,2,1,0,0
429,204,99,49,16,7,2,1,0,0
429,204,99,49,16,7,2,1,0,0
429,204,99,49,16,7,2,1,0,0
429,204,99,49,16,7,2,1,0,0
429,204,99,49,16,7,2,1,0,0
430,204,99,49,16,7,2,1,0,0
430,204,99,49,16,7,2,1,0,0
430,204,99,49,16,7,2,1,0,0
430,204,99,49,16,7,2,1,0,0
430,204,99,49,17,7,2,1,0,0
430,204,99,50,17,7,2,1,0,0
430,204,100,50,17,7,2,1,0,0
430,205,100,50,17,7,2,1,0,0
431,205,100,50,17,7,2,1,0,0
431,205,100,50,17,7,2,1,0,0
431,205,100,50,17,7,2,1,0,0
431,205,100,50,17,7,2,1,0,0
431,205,100,50,17,7,2,1,0,0
431,205,100,50,17,7,2,1,0,0
431,205,100,50,17,7,2,1,0,0
431,205,100,50,17,7,2,1,0,0
432,205,100,50,17,7,2,1,0,0
432,205,100,50,17,7,2,1,0,0
432,205,100,50,17,7,2,1,0,0
432,205,100,50,17,7,2,1,0,0
432,205,100,50,17,7,2,1,0,0
432,205,100,50,17,7,2,1,0,0
432,205,100,50,17,7,2,1,0,0
432,205,100,50,17,7,2,1,0,0
433,205,100,50,17,7,2,1,0,0
433,205,100,50,17,7,2,1,0,0
433,205,100,50,17,7,2,1,0,0
433,205,100,50,17,7,2,1,0,0
433,205,100,50,17,7,2,1,0,0
433,205,100,50,17,7,2,1,0,0
433,205,100,50,17,7,2,1,0,0
433,206,100,50,17,7,2,1,0,0
434,206,100,50,17,7,2,1,0,0
434,206,100,50,17,7,2,1,0,0
434,206,100,50,17,7,2,1,0,0
434,206,100,50,17,7,2,1,0,0
434,206,100,50,17,7,2,1,0,0
434,206,100,50,17,7,2,1,0,0
434,206,100,50,17,7,2,1,0,0
434,207,100,50,17,7,2,1,0,0
435,207,100,50,17,7,2,1,0,0
435,207,100,50,17,7,2,1,0,0
435,207,100,50,17,7,2,1,0,0
435,207,100,50,17,7,2,1,0,0
435,207,100,50,17,7,2,1,0,0
435,207,100,50,17,7,2,1,0,0
435,207,100,50,17,7,2,1,0,0
435,208,100,50,17,7,2,1,0,0
436,208,100,50,17,7,2,1,0,0
436,208,100,50,17,7,2,1,0,0
436,208,100,50,17,7,2,1,0,0
436,208,100,50,17,7,2,1,0,0
436,208,100,50,17,7,2,1,0,0
436,208,100,50,17,7,2,1,0,0
436,208,100,50,17,7,2,1,0,0
436,209,100,50,17,7,2,1,0,0
437,209,100,50,17,7,2,1,0,0
437,209,100,50,17,7,2,1,0,0
437,209,100,50,17,7,2,1,0,0
437,209,100,50,17,7,2,1,0,0
437,209,100,50,17,7,2,1,0,0
437,209,100,50,17,7,2,1,0,0
437,209,100,50,17,7,2,1,0,0
437,210,100,50,17,7,2,1,0,0
438,210,100,50,17,7,2,1,0,0
438,210,100,50,17,7,2,1,0,0
438,210,100,50,17,7,2,1,0,0
438,210,100,50,17,8,2,1,0,0
438,210,100,50,18,8,2,1,0,0
438,210,100,51,18,8,2,1,0,0
438,210,101,51,18,8,2,1,0,0
438,211,101,51,18,8,2,1,0,0
439,211,101,51,18,8,2,1,0,0
439,211,101,51,18,8,2,1,0,0
439,211,101,51,18,8,2,1,0,0
439,211,101,51,18,8,2,1,0,0
439,211,101,51,18,8,2,1,0,0
439,211,101,51,18,8,2,1,0,0
439,211,101,51,18,8,2,1,0,0
439,211,101,51,18,8,2,1,0,0
440,211,101,51,18,8,2,1,0,0
440,211,101,51,18,8,2,1,0,0
440,211,101,51,18,8,2,1,0,0
440,211,101,51,18,8,2,1,0,0
440,211,101,51,18,8,2,1,0,0
440,211,101,51,18,8,2,1,0,0
440,211,102,51,18,8,2,1,0,0
440,212,102,51,18,8,2,1,0,0
441,212,102,51,18,8,2,1,0,0
441,212,102,51,18,8,2,1,0,0
441,212,102,51,18,8,2,1,0,0
441,212,102,51,18,8,2,1,0,0
441,212,102,51,18,8,2,1,0,0
441,212,102,51,18,8,2,1,0,0
441,212,102,51,18,8,2,1,0,0
441,213,102,51,18,8,2,1,0,0
442,213,102,51,18,8,2,1,0,0
442,213,102,51,18,8,2,1,0,0
442,213,102,51,18,8,2,1,0,0
442,213,102,51,18,8,2,1,0,0
442,213,102,51,18,8,2,1,0,0
442,213,102,51,18,8,2,1,0,0
442,213,103,51,18,8,2,1,0,0
442,214,103,51,18,8,2,1,0,0
443,214,103,51,18,8,2,1,0,0
443,214,103,51,18,8,2,1,0,0
443,214,103,51,18,8,2,1,0,0
443,214,103,51,18,8,2,1,0,0
443,214,103,51,18,8,2,1,0,0
443,214,103,51,18,8,2,1,0,0
443,214,103,51,18,8,2,1,0,0
443,215,103,51,18,8,2,1,0,0
444,215,103,51,18,8,2,1,0,0
444,215,103,51,18,8,2,1,0,0
444,215,103,51,18,8,2,1,0,0
444,215,103,51,18,8,2,1,0,0
444,215,103,51,18,8,2,1,0,0
444,215,103,51,18,8,2,1,0,0
444,215,103,51,18,8,2,1,0,0
444,216,103,51,18,8,2,1,0,0
445,216,103,51,18,8,2,1,0,0
445,216,103,51,18,8,2,1,0,0
445,216,103,51,18,8,2,1,0,0
445,216,103,51,18,8,2,1,0,0
445,216,103,51,18,8,2,1,0,0
445,216,103,52,18,8,2,1,0,0
445,216,104,52,18,8,2,1,0,0
445,217,104,52,18,8,2,1,0,0
446,217,104,52,18,8,2,1,0,0
446,217,104,52,18,8,2,1,0,0
446,217,104,52,18,8,2,1,0,0
446,217,104,52,18,8,2,1,0,0
446,217,104,52,18,8,2,1,0,0
446,217,104,52,18,8,2,1,0,0
446,217,104,52,18,8,2,1,0,0
446,217,104,52,18,8,2,1,0,0
447,217,104,52,18,8,2,1,0,0
447,217,104,52,18,8,2,1,0,0
447,217,104,52,18,8,2,1,0,0
447,217,104,52,18,8,2,1,0,0
447,217,104,52,19,8,2,1,0,0
447,217,104,53,19,8,2,1,0,0
447,217,105,53,19,8,2,1,0,0
447,218,105,53,19,8,2,1,0,0
448,218,105,53,19,8,2,1,0,0
448,218,105,53,19,8,2,1,0,0
448,218,105,53,19,8,2,1,0,0
448,218,105,53,19,8,2,1,0,0
448,218,105,53,19,8,2,1,0,0
448,218,105,53,19,8,2,1,0,0
448,218,105,53,19,8,2,1,0,0
448,218,105,53,19,8,2,1,0,0
449,218,105,53,19,8,2,1,0,0
449,218,105,53,19,8,2,1,0,0
449,218,105,53,19,8,2,1,0,0
449,218,105,53,19,8,2,1,0,0
449,218,105,53,19,8,2,1,0,0
449,218,105,53,19,8,2,1,0,0
449,218,106,53,19,8,2,1,0,0
449,219,106,53,19,8,2,1,0,0
450,219,106,53,19,8,2,1,0,0
450,219,106,53,19,8,2,1,0,0
450,219,106,53,19,8,2,1,0,0
450,219,106,53,19,8,2,1,0,0
450,219,106,53,19,8,2,1,0,0
450,219,106,53,19,8,2,1,0,0
450,219,106,53,19,8,2,1,0,0
450,219,106,53,19,8,2,1,0,0
451,219,106,53,19,8,2,1,0,0
451,219,106,53,19,8,2,1,0,0
451,219,106,53,19,8,2,1,0,0
451,219,106,53,19,8,2,1,0,0
451,219,106,53,19,8,2,1,0,0
451,219,106,53,19,8,2,1,0,0
451,219,106,53,19,8,2,1,0,0
451,219,106,53,19,8,2,1,0,0
452,219,106,53,19,8,2,1,0,0
452,219,106,53,19,8,2,1,0,0
452,219,106,53,19,8,2,1,0,0
452,219,106,53,19,8,2,1,0,0
452,219,106,53,19,8,2,1,0,0
452,219,106,53,19,8,2,1,0,0
452,219,106,53,19,8,2,1,0,0
452,219,106,53,19,8,2,1,0,0
453,219,106,53,19,8,2,1,0,0
453,219,106,53,19,8,2,1,0,0
453,219,106,53,19,8,2,1,0,0
453,219,106,53,19,8,2,1,0,0
453,219,106,53,19,8,2,1,0,0
453,219,106,53,19,8,2,1,0,0
453,219,106,53,19,8,2,1,0,0
453,219,106,53,19,8,2,1,0,0
454,219,106,53,19,8,2,1,0,0
454,219,106,53,19,8,2,1,0,0
454,219,106,53,19,8,2,1,0,0
454,219,106,53,19,8,2,1,0,0
454,219,106,53,19,8,2,1,0,0
454,219,106,53,19,8,2,1,0,0
454,219,106,53,19,8,2,1,0,0
454,219,106,53,19,8,2,1,0,0
455,219,106,53,19,8,2,1,0,0
455,219,106,53,19,8,2,1,0,0
455,219,106,53,19,8,2,1,0,0
455,219,106,53,19,8,2,1,0,0
455,219,106,53,19,8,2,1,0,0
455,219,106,53,19,8,2,1,0,0
455,219,107,53,19,8,2,1,0,0
455,220,107,53,19,8,2,1,0,0
456,220,107,53,19,8,2,1,0,0
456,220,107,53,19,8,2,1,0,0
456,220,107,53,19,8,2,1,0,0
456,220,107,53,19,8,2,1,0,0
456,220,107,53,19,8,2,1,0,0
456,220,107,53,19,8,2,1,0,0
456,220,107,53,19,8,2,1,0,0
456,220,107,53,19,8,2,1,0,0
457,220,107,53,19,8,2,1,0,0
457,220,107,53,19,8,2,1,0,0
457,220,107,53,19,8,2,1,0,0
457,220,107,53,19,8,2,1,0,0
457,220,107,53,19,8,2,1,0,0
457,220,107,53,19,8,2,1,0,0
457,220,107,53,19,8,2,1,0,0
457,220,107,53,19,8,2,1,0,0
458,220,107,53,19,8,2,1,0,0
458,220,107,53,19,8,2,1,0,0
458,220,107,53,19,8,2,1,0,0
458,220,107,53,19,8,2,1,0,0
458,220,107,53,19,8,2,1,0,0
458,220,107,53,19,8,2,1,0,0
458,220,107,53,19,8,2,1,0,0
458,220,107,53,19,8,2,1,0,0
459,220,107,53,19,8,2,1,0,0
459,220,107,53,19,8,2,1,0,0
459,220,107,53,19,8,2,1,0,0
459,220,107,53,19,8,2,1,0,0
459,220,107,53,19,8,2,1,0,0
459,220,107,54,19,8,2,1,0,0
459,220,108,54,19,8,2,1,0,0
459,221,108,54,19,8,2,1,0,0
460,221,108,54,19,8,2,1,0,0
460,221,108,54,19,8,2,1,0,0
460,221,108,54,19,8,2,1,0,0
460,221,108,54,19,8,2,1,0,0
460,221,108,54,19,8,2,1,0,0
460,221,108,54,19,8,2,1,0,0
460,221,109,54,19,8,2,1,0,0
460,222,109,54,19,8,2,1,0,0
461,222,109,54,19,8,2,1,0,0
461,222,109,54,19,8,2,1,0,0
461,222,109,54,19,8,2,1,0,0
461,222,109,54,19,8,2,1,0,0
461,222,109,54,19,8,2,1,0,0
461,222,109,54,19,8,2,1,0,0
461,222,109,54,19,8,2,1,0,0
461,223,109,54,19,8,2,1,0,0
462,223,109,54,19,8,2,1,0,0
462,223,109,54,19,8,2,1,0,0
462,223,109,54,19,8,2,1,0,0
462,223,109,54,19,8,2,1,0,0
462,223,109,54,19,8,2,1,0,0
462,223,109,54,19,8,2,1,0,0
462,223,109,54,19,8,2,1,0,0
462,223,109,54,19,8,2,1,0,0
463,223,109,54,19,8,2,1,0,0
463,223,109,54,19,8,2,1,0,0
463,223,109,54,19,8,2,1,0,0
463,223,109,54,19,8,2,1,0,0
463,223,109,54,19,8,2,1,0,0
463,223,109,54,19,8,2,1,0,0
463,223,109,54,19,8,2,1,0,0
463,224,109,54,19,8,2,1,0,0
464,224,109,54,19,8,2,1,0,0
464,224,109,54,19,8,2,1,0,0
464,224,109,54,19,8,2,1,0,0
464,224,109,54,19,8,2,1,0,0
464,224,109,54,19,8,2,1,0,0
464,224,109,54,19,8,2,1,0,0
464,224,109,54,19,8,2,1,0,0
464,224,109,54,19,8,2,1,0,0
465,224,109,54,19,8,2,1,0,0
465,224,109,54,19,8,2,1,0,0
465,224,109,54,19,8,2,1,0,0
465,224,109,54,19,8,2,1,0,0
465,224,109,54,19,8,2,1,0,0
465,224,109,54,19,8,2,1,0,0
465,224,109,54,19,8,2,1,0,0
465,224,109,54,19,8,2,1,0,0
466,224,109,54,19,8,2,1,0,0
466,224,109,54,19,8,2,1,0,0
466,224,109,54,19,8,2,1,0,0
466,224,109,54,19,8,2,1,0,0
466,224,109,54,19,8,2,1,0,0
466,224,109,54,19,8,2,1,0,0
466,224,109,54,19,8,2,1,0,0
466,225,109,54,19,8,2,1,0,0
467,225,109,54,19,8,2,1,0,0
467,225,109,54,19,8,2,1,0,0
467,225,109,54,19,8,2,1,0,0
467,225,109,54,19,8,2,1,0,0
467,225,109,54,19,8,2,1,0,0
467,225,109,54,19,8,2,1,0,0
467,225,109,54,19,8,2,1,0,0
467,225,109,54,19,8,2,1,0,0
468,225,109,54,19,8,2,1,0,0
468,225,109,54,19,8,2,1,0,0
468,225,109,54,19,8,2,1,0,0
468,225,109,54,19,8,2,1,0,0
468,225,109,54,20,8,2,1,0,0
468,225,109,55,20,8,2,1,0,0
468,225,110,55,20,8,2,1,0,0
468,226,110,55,20,8,2,1,0,0
469,226,110,55,20,8,2,1,0,0
469,226,110,55,20,8,2,1,0,0
469,226,110,55,20,8,2,1,0,0
469,226,110,55,20,8,2,1,0,0
469,226,110,55,20,8,2,1,0,0
469,226,110,55,20,8,2,1,0,0
469,226,110,55,20,8,2,1,0,0
469,226,110,55,20,8,2,1,0,0
470,226,110,55,20,8,2,1,0,0
470,226,110,55,20,8,2,1,0,0
470,226,110,55,20,8,2,1,0,0
470,226,110,55,20,8,2,1,0,0
470,226,110,55,20,8,2,1,0,0
470,226,110,55,20,8,2,1,0,0
470,226,110,55,20,8,2,1,0,0
470,226,110,55,20,8,2,1,0,0
471,226,110,55,20,8,2,1,0,0
471,226,110,55,20,8,2,1,0,0
471,226,110,55,20,8,2,1,0,0
471,226,110,55,20,9,2,1,0,0
471,226,110,55,21,9,2,1,0,0
471,226,110,56,21,9,2,1,0,0
471,226,111,56,21,9,2,1,0,0
471,227,111,56,21,9,2,1,0,0
472,227,111,56,21,9,2,1,0,0
472,227,111,56,21,9,2,1,0,0
472,227,111,56,21,9,2,1,0,0
472,227,111,56,21,9,2,1,0,0
472,227,111,56,21,9,2,1,0,0
472,227,111,56,21,9,2,1,0,0
472,227,112,56,21,9,2,1,0,0
