L0,L1,L2,L3,L4,L5,L6,L7,L8,L9
270,129,58,26,12,5,3,2,0,0
270,129,58,26,12,5,3,2,0,0
271,129,58,26,12,5,3,2,0,0
271,129,58,26,12,5,3,2,0,0
271,129,58,26,12,5,3,2,0,0
271,129,58,26,12,5,3,2,0,0
271,129,58,26,12,5,3,2,0,0
271,129,58,26,12,5,3,2,0,0
271,129,58,26,12,5,3,2,0,0
271,130,58,26,12,5,3,2,0,0
272,130,58,26,12,5,3,2,0,0
272,130,58,26,12,5,3,2,0,0
272,130,58,26,12,5,3,2,0,0
272,130,58,26,12,5,3,2,0,0
272,130,58,26,12,5,3,2,0,0
272,130,58,26,12,5,3,2,0,0
272,130,58,26,12,5,3,2,0,0
272,130,58,26,12,5,3,2,0,0
273,130,58,26,12,5,3,2,0,0
273,130,58,26,12,5,3,2,0,0
273,130,58,26,12,5,3,2,0,0
273,130,58,26,12,5,3,2,0,0
273,130,58,26,12,5,3,2,0,0
273,130,58,27,12,5,3,2,0,0
273,130,59,27,12,5,3,2,0,0
273,131,59,27,12,5,3,2,0,0
274,131,59,27,12,5,3,2,0,0
274,131,59,27,12,5,3,2,0,0
274,131,59,27,12,5,3,2,0,0
274,131,59,27,12,5,3,2,0,0
274,131,59,27,12,5,3,2,0,0
274,131,59,27,12,5,3,2,0,0
274,131,59,27,12,5,3,2,0,0
274,132,59,27,12,5,3,2,0,0
275,132,59,27,12,5,3,2,0,0
275,132,59,27,12,5,3,2,0,0
275,132,59,27,12,5,3,2,0,0
275,132,59,27,12,5,3,2,0,0
275,132,59,27,12,5,3,2,0,0
275,132,59,27,12,5,3,2,0,0
275,132,59,27,12,5,3,2,0,0
275,133,59,27,12,5,3,2,0,0
276,133,59,27,12,5,3,2,0,0
276,133,59,27,12,5,3,2,0,0
276,133,59,27,12,5,3,2,0,0
276,133,59,27,12,5,3,2,0,0
276,133,59,27,12,5,3,2,0,0
276,133,59,27,12,5,3,2,0,0
276,133,59,27,12,5,3,2,0,0
276,133,59,27,12,5,3,2,0,0
277,133,59,27,12,5,3,2,0,0
277,133,59,27,12,5,3,2,0,0
277,133,59,27,12,5,3,2,0,0
277,133,59,27,12,5,3,2,0,0
277,133,59,27,12,5,3,2,0,0
277,133,59,27,12,5,3,2,0,0
277,133,59,27,12,5,3,2,0,0
277,134,59,27,12,5,3,2,0,0
278,134,59,27,12,5,3,2,0,0
278,134,59,27,12,5,3,2,0,0
278,134,59,27,12,5,3,2,0,0
278,134,59,27,12,5,3,2,0,0
278,134,59,27,12,5,3,2,0,0
278,134,59,27,12,5,3,2,0,0
278,134,59,27,12,5,3,2,0,0
278,135,59,27,12,5,3,2,0,0
279,135,59,27,12,5,3,2,0,0
279,135,59,27,12,5,3,2,0,0
279,135,59,27,12,5,3,2,0,0
279,135,59,27,12,5,3,2,0,0
279,135,59,27,12,5,3,2,0,0
279,135,59,27,12,5,3,2,0,0
279,135,59,27,12,5,3,2,0,0
279,135,59,27,12,5,3,2,0,0
280,135,59,27,12,5,3,2,0,0
280,135,59,27,12,5,3,2,0,0
280,135,59,27,12,5,3,2,0,0
280,135,59,27,12,5,3,2,0,0
280,135,59,27,12,5,3,2,0,0
280,135,59,27,12,5,3,2,0,0
280,135,59,27,12,5,3,2,0,0
280,135,59,27,12,5,3,2,0,0
281,135,59,27,12,5,3,2,0,0
281,135,59,27,12,5,3,2,0,0
281,135,59,27,12,5,3,2,0,0
281,135,59,27,12,5,3,2,0,0
281,135,59,27,12,5,3,2,0,0
281,135,59,27,12,5,3,2,0,0
281,135,60,27,12,5,3,2,0,0
281,136,60,27,12,5,3,2,0,0
282,136,60,27,12,5,3,2,0,0
282,136,60,27,12,5,3,2,0,0
282,136,60,27,12,5,3,2,0,0
282,136,60,27,12,5,3,2,0,0
282,136,60,27,12,5,3,2,0,0
282,136,60,27,12,5,3,2,0,0
282,136,60,27,12,5,3,2,0,0
282,136,60,27,12,5,3,2,0,0
283,136,60,27,12,5,3,2,0,0
283,136,60,27,12,5,3,2,0,0
283,136,60,27,12,5,3,2,0,0
283,136,60,27,12,5,3,2,0,0
283,136,60,27,13,5,3,2,0,0
283,136,60,28,13,5,3,2,0,0
283,136,61,28,13,5,3,2,0,0
283,137,61,28,13,5,3,2,0,0
284,137,61,28,13,5,3,2,0,0
284,137,61,28,13,5,3,2,0,0
284,137,61,28,13,5,3,2,0,0
284,137,61,28,13,5,3,2,0,0
284,137,61,28,13,5,3,2,0,0
284,137,61,28,13,5,3,2,0,0
284,137,61,28,13,5,3,2,0,0
284,138,61,28,13,5,3,2,0,0
285,138,61,28,13,5,3,2,0,0
285,138,61,28,13,5,3,2,0,0
285,138,61,28,13,5,3,2,0,0
285,138,61,28,13,5,3,2,0,0
285,138,61,28,13,5,3,2,0,0
285,138,61,28,13,5,3,2,0,0
285,138,61,28,13,5,3,2,0,0
285,138,61,28,13,5,3,2,0,0
286,138,61,28,13,5,3,2,0,0
286,138,61,28,13,5,3,2,0,0
286,138,61,28,13,5,3,2,0,0
286,138,61,28,13,5,3,2,0,0
286,138,61,28,13,5,3,2,0,0
286,138,61,28,13,5,3,2,0,0
286,138,61,28,13,5,3,2,0,0
286,138,61,28,13,5,3,2,0,0
287,138,61,28,13,5,3,2,0,0
287,138,61,28,13,5,3,2,0,0
287,138,61,28,13,5,3,2,0,0
287,138,61,28,13,5,3,2,0,0
287,138,61,28,13,5,3,2,0,0
287,138,61,28,13,5,3,2,0,0
287,138,61,28,13,5,3,2,0,0
287,138,61,28,13,5,3,2,0,0
288,138,61,28,13,5,3,2,0,0
288,138,61,28,13,5,3,2,0,0
288,138,61,28,13,5,3,2,0,0
288,138,61,28,13,5,3,2,0,0
288,138,61,28,13,5,3,2,0,0
288,138,61,28,13,5,3,2,0,0
288,138,61,28,13,5,3,2,0,0
288,139,61,28,13,5,3,2,0,0
289,139,61,28,13,5,3,2,0,0
289,139,61,28,13,5,3,2,0,0
289,139,61,28,13,5,3,2,0,0
289,139,61,28,13,5,3,2,0,0
289,139,61,28,13,5,3,2,0,0
289,139,61,28,13,5,3,2,0,0
289,139,61,28,13,5,3,2,0,0
289,139,61,28,13,5,3,2,0,0
290,139,61,28,13,5,3,2,0,0
290,139,61,28,13,5,3,2,0,0
290,139,61,28,13,5,3,2,0,0
290,139,61,28,13,5,3,2,0,0
290,139,61,28,13,5,3,2,0,0
290,139,61,28,13,5,3,2,0,0
290,139,61,28,13,5,3,2,0,0
290,140,61,28,13,5,3,2,0,0
291,140,61,28,13,5,3,2,0,0
291,140,61,28,13,5,3,2,0,0
291,140,61,28,13,5,3,2,0,0
291,140,61,28,13,5,3,2,0,0
291,140,61,28,13,5,3,2,0,0
291,140,61,28,13,5,3,2,0,0
291,140,61,28,13,5,3,2,0,0
291,140,61,28,13,5,3,2,0,0
292,140,61,28,13,5,3,2,0,0
292,140,61,28,13,5,3,2,0,0
292,140,61,28,13,5,3,2,0,0
292,140,61,28,13,5,3,2,0,0
292,140,61,28,13,5,3,2,0,0
292,140,61,28,13,5,3,2,0,0
292,140,61,28,13,5,3,2,0,0
292,140,61,28,13,5,3,2,0,0
293,140,61,28,13,5,3,2,0,0
293,140,61,28,13,5,3,2,0,0
293,140,61,28,13,5,3,2,0,0
293,140,61,28,13,5,3,2,0,0
293,140,61,28,13,5,3,2,0,0
293,140,61,28,13,5,3,2,0,0
293,140,61,28,13,5,3,2,0,0
293,140,61,28,13,5,3,2,0,0
294,140,61,28,13,5,3,2,0,0
294,140,61,28,13,5,3,2,0,0
294,140,61,28,13,5,3,2,0,0
294,140,61,28,13,5,3,2,0,0
294,140,61,28,13,5,3,2,0,0
294,140,61,28,13,5,3,2,0,0
294,140,61,28,13,5,3,2,0,0
294,140,61,28,13,5,3,2,0,0
295,140,61,28,13,5,3,2,0,0
295,140,61,28,13,5,3,2,0,0
295,140,61,28,13,5,3,2,0,0
295,140,61,28,13,5,3,2,0,0
295,140,61,28,13,5,3,2,0,0
295,140,61,28,13,5,3,2,0,0
295,140,61,28,13,5,3,2,0,0
295,140,61,28,13,5,3,2,0,0
296,140,61,28,13,5,3,2,0,0
296,140,61,28,13,5,3,2,0,0
296,140,61,28,13,5,3,2,0,0
296,140,61,28,13,5,3,2,0,0
296,140,61,28,13,5,3,2,0,0
296,140,61,28,13,5,3,2,0,0
296,140,61,28,13,5,3,2,0,0
296,140,61,28,13,5,3,2,0,0
297,140,61,28,13,5,3,2,0,0
297,140,61,28,13,5,3,2,0,0
297,140,61,28,13,5,3,2,0,0
297,140,61,28,13,5,3,2,0,0
297,140,61,28,13,5,3,2,0,0
297,140,61,28,13,5,3,2,0,0
297,140,61,28,13,5,3,2,0,0
297,140,61,28,13,5,3,2,0,0
298,140,61,28,13,5,3,2,0,0
298,140,61,28,13,5,3,2,0,0
298,140,61,28,13,5,3,2,0,0
298,140,61,28,13,5,3,2,0,0
298,140,61,28,13,5,3,2,0,0
298,140,61,28,13,5,3,2,0,0
298,140,61,28,13,5,3,2,0,0
298,140,61,28,13,5,3,2,0,0
299,140,61,28,13,5,3,2,0,0
299,140,61,28,13,5,3,2,0,0
299,140,61,28,13,5,3,2,0,0
299,140,61,28,13,5,3,2,0,0
299,140,61,28,13,5,3,2,0,0
299,140,61,28,13,5,3,2,0,0
299,140,61,28,13,5,3,2,0,0
299,141,61,28,13,5,3,2,0,0
300,141,61,28,13,5,3,2,0,0
300,141,61,28,13,5,3,2,0,0
300,141,61,28,13,5,3,2,0,0
300,141,61,28,13,5,3,2,0,0
300,141,61,28,13,5,3,2,0,0
300,141,61,28,13,5,3,2,0,0
300,141,61,28,13,5,3,2,0,0
300,141,61,28,13,5,3,2,0,0
301,141,61,28,13,5,3,2,0,0
301,141,61,28,13,5,3,2,0,0
301,141,61,28,13,5,3,2,0,0
301,141,61,28,13,5,3,2,0,0
301,141,61,28,13,5,3,2,0,0
301,141,61,28,13,5,3,2,0,0
301,141,61,28,13,5,3,2,0,0
301,142,61,28,13,5,3,2,0,0
302,142,61,28,13,5,3,2,0,0
302,142,61,28,13,5,3,2,0,0
302,142,61,28,13,5,3,2,0,0
302,142,61,28,13,5,3,2,0,0
302,142,61,28,13,5,3,2,0,0
302,142,61,28,13,5,3,2,0,0
302,142,61,28,13,5,3,2,0,0
302,143,61,28,13,5,3,2,0,0
303,143,61,28,13,5,3,2,0,0
303,143,61,28,13,5,3,2,0,0
303,143,61,28,13,5,3,2,0,0
303,143,61,28,13,5,3,2,0,0
303,143,61,28,13,5,3,2,0,0
303,143,61,28,13,5,3,2,0,0
303,143,61,28,13,5,3,2,0,0
303,144,61,28,13,5,3,2,0,0
304,144,61,28,13,5,3,2,0,0
304,144,61,28,13,5,3,2,0,0
304,144,61,28,13,5,3,2,0,0
304,144,61,28,13,5,3,2,0,0
304,144,61,28,13,5,3,2,0,0
304,144,61,28,13,5,3,2,0,0
304,144,61,28,13,5,3,2,0,0
304,144,61,28,13,5,3,2,0,0
305,144,61,28,13,5,3,2,0,0
305,144,61,28,13,5,3,2,0,0
305,144,61,28,13,5,3,2,0,0
305,144,61,28,13,5,3,2,0,0
305,144,61,28,13,5,3,2,0,0
305,144,61,28,13,5,3,2,0,0
305,144,62,28,13,5,3,2,0,0
305,145,62,28,13,5,3,2,0,0
306,145,62,28,13,5,3,2,0,0
306,145,62,28,13,5,3,2,0,0
306,145,62,28,13,5,3,2,0,0
306,145,62,28,13,5,3,2,0,0
306,145,62,28,13,5,3,2,0,0
306,145,62,29,13,5,3,2,0,0
306,145,63,29,13,5,3,2,0,0
306,146,63,29,13,5,3,2,0,0
307,146,63,29,13,5,3,2,0,0
307,146,63,29,13,5,3,2,0,0
307,146,63,29,13,5,3,2,0,0
307,146,63,29,13,5,3,2,0,0
307,146,63,29,13,5,3,2,0,0
307,146,63,29,13,5,3,2,0,0
307,146,63,29,13,5,3,2,0,0
307,147,63,29,13,5,3,2,0,0
308,147,63,29,13,5,3,2,0,0
308,147,63,29,13,5,3,2,0,0
308,147,63,29,13,5,3,2,0,0
308,147,63,29,13,5,3,2,0,0
308,147,63,29,13,5,3,2,0,0
308,147,63,29,13,5,3,2,0,0
308,147,63,29,13,5,3,2,0,0
308,147,63,29,13,5,3,2,0,0
309,147,63,29,13,5,3,2,0,0
309,147,63,29,13,5,3,2,0,0
309,147,63,29,13,5,3,2,0,0
309,147,63,29,13,5,3,2,0,0
309,147,63,29,13,5,3,2,0,0
309,147,63,29,13,5,3,2,0,0
309,147,64,29,13,5,3,2,0,0
309,148,64,29,13,5,3,2,0,0
310,148,64,29,13,5,3,2,0,0
310,148,64,29,13,5,3,2,0,0
310,148,64,29,13,5,3,2,0,0
310,148,64,29,13,6,3,2,0,0
310,148,64,29,14,6,3,2,0,0
310,148,64,30,14,6,3,2,0,0
310,148,65,30,14,6,3,2,0,0
310,149,65,30,14,6,3,2,0,0
311,149,65,30,14,6,3,2,0,0
311,149,65,30,14,6,3,2,0,0
311,149,65,30,14,6,3,2,0,0
311,149,65,30,14,6,3,2,0,0
311,149,65,30,14,6,3,2,0,0
311,149,65,30,14,6,3,2,0,0
311,149,65,30,14,6,3,2,0,0
311,149,65,30,14,6,3,2,0,0
312,149,65,30,14,6,3,2,0,0
312,149,65,30,14,6,3,2,0,0
312,149,65,30,14,6,4,2,0,0
312,149,65,30,14,7,4,2,0,0
312,149,65,30,15,7,4,2,0,0
312,149,65,31,15,7,4,2,0,0
312,149,66,31,15,7,4,2,0,0
312,150,66,31,15,7,4,2,0,0
313,150,66,31,15,7,4,2,0,0
313,150,66,31,15,7,4,2,0,0
313,150,66,31,15,7,4,2,0,0
313,150,66,31,15,7,4,2,0,0
313,150,66,31,15,7,4,2,0,0
313,150,66,31,15,7,4,2,0,0
313,150,66,31,15,7,4,2,0,0
313,150,66,31,15,7,4,2,0,0
314,150,66,31,15,7,4,2,0,0
314,150,66,31,15,7,4,2,0,0
314,150,66,31,15,7,4,2,0,0
314,150,66,31,15,7,4,2,0,0
314,150,66,31,15,7,4,2,0,0
314,150,66,31,15,7,4,2,0,0
314,150,66,31,15,7,4,2,0,0
314,150,66,31,15,7,4,2,0,0
315,150,66,31,15,7,4,2,0,0
315,150,66,31,15,7,4,2,0,0
315,150,66,31,15,7,4,2,0,0
315,150,66,31,15,7,4,2,0,0
315,150,66,31,15,7,4,2,0,0
315,150,66,31,15,7,4,2,0,0
315,150,66,31,15,7,4,2,0,0
315,150,66,31,15,7,4,2,0,0
316,150,66,31,15,7,4,2,0,0
316,150,66,31,15,7,4,2,0,0
316,150,66,31,15,7,4,2,0,0
316,150,66,31,15,7,4,2,0,0
316,150,66,31,15,7,4,2,0,0
316,150,66,31,15,7,4,2,0,0
316,150,66,31,15,7,4,2,0,0
316,151,66,31,15,7,4,2,0,0
317,151,66,31,15,7,4,2,0,0
317,151,66,31,15,7,4,2,0,0
317,151,66,31,15,7,4,2,0,0
317,151,66,31,15,7,4,2,0,0
317,151,66,31,15,7,4,2,0,0
317,151,66,31,15,7,4,2,0,0
317,151,66,31,15,7,4,2,0,0
317,151,66,31,15,7,4,2,0,0
318,151,66,31,15,7,4,2,0,0
318,151,66,31,15,7,4,2,0,0
318,151,66,31,15,7,4,2,0,0
318,151,66,31,15,7,4,2,0,0
318,151,66,31,15,7,4,2,0,0
318,151,66,31,15,7,4,2,0,0
318,151,66,31,15,7,4,2,0,0
318,151,66,31,15,7,4,2,0,0
319,151,66,31,15,7,4,2,0,0
319,151,66,31,15,7,4,2,0,0
319,151,66,31,15,7,4,2,0,0
319,151,66,31,15,7,4,2,0,0
319,151,66,31,15,7,4,2,0,0
319,151,66,31,15,7,4,2,0,0
319,151,66,31,15,7,4,2,0,0
319,152,66,31,15,7,4,2,0,0
320,152,66,31,15,7,4,2,0,0
320,152,66,31,15,7,4,2,0,0
320,152,66,31,15,7,4,2,0,0
320,152,66,31,15,7,4,2,0,0
320,152,66,31,15,7,4,2,0,0
320,152,66,31,15,7,4,2,0,0
320,152,66,31,15,7,4,2,0,0
320,152,66,31,15,7,4,2,0,0
321,152,66,31,15,7,4,2,0,0
321,152,66,31,15,7,4,2,0,0
321,152,66,31,15,7,4,2,0,0
321,152,66,31,15,7,4,2,0,0
321,152,66,31,15,7,4,2,0,0
321,152,66,31,15,7,4,2,0,0
321,152,66,31,15,7,4,2,0,0
321,153,66,31,15,7,4,2,0,0
322,153,66,31,15,7,4,2,0,0
322,153,66,31,15,7,4,2,0,0
322,153,66,31,15,7,4,2,0,0
322,153,66,31,15,7,4,2,0,0
322,153,66,31,15,7,4,2,0,0
322,153,66,31,15,7,4,2,0,0
322,153,66,31,15,7,4,2,0,0
322,153,66,31,15,7,4,2,0,0
323,153,66,31,15,7,4,2,0,0
323,153,66,31,15,7,4,2,0,0
323,153,66,31,15,7,4,2,0,0
323,153,66,31,15,7,4,2,0,0
323,153,66,31,15,7,4,2,0,0
323,153,66,31,15,7,4,2,0,0
323,153,66,31,15,7,4,2,0,0
323,153,66,31,15,7,4,2,0,0
324,153,66,31,15,7,4,2,0,0
324,153,66,31,15,7,4,2,0,0
324,153,66,31,15,7,4,2,0,0
324,153,66,31,15,7,4,2,0,0
324,153,66,31,15,7,4,2,0,0
324,153,66,31,15,7,4,2,0,0
324,153,66,31,15,7,4,2,0,0
324,153,66,31,15,7,4,2,0,0
325,153,66,31,15,7,4,2,0,0
325,153,66,31,15,7,4,2,0,0
325,153,66,31,15,7,4,2,0,0
325,153,66,31,15,7,4,2,0,0
325,153,66,31,15,7,4,2,0,0
325,153,66,31,15,7,4,2,0,0
325,153,66,31,15,7,4,2,0,0
325,153,66,31,15,7,4,2,0,0
326,153,66,31,15,7,4,2,0,0
326,153,66,31,15,7,4,2,0,0
326,153,66,31,15,7,4,2,0,0
326,153,66,31,15,7,4,2,0,0
326,153,66,31,15,7,4,2,0,0
326,153,66,31,15,7,4,2,0,0
326,153,66,31,15,7,4,2,0,0
326,153,66,31,15,7,4,2,0,0
327,153,66,31,15,7,4,2,0,0
327,153,66,31,15,7,4,2,0,0
327,153,66,31,15,7,4,2,0,0
327,153,66,31,15,7,4,2,0,0
327,153,66,31,15,7,4,2,0,0
327,153,66,31,15,7,4,2,0,0
327,153,66,31,15,7,4,2,0,0
327,154,66,31,15,7,4,2,0,0
328,154,66,31,15,7,4,2,0,0
328,154,66,31,15,7,4,2,0,0
328,154,66,31,15,7,4,2,0,0
328,154,66,31,15,7,4,2,0,0
328,154,66,31,15,7,4,2,0,0
328,154,66,31,15,7,4,2,0,0
328,154,66,31,15,7,4,2,0,0
328,155,66,31,15,7,4,2,0,0
329,155,66,31,15,7,4,2,0,0
329,155,66,31,15,7,4,2,0,0
329,155,66,31,15,7,4,2,0,0
329,155,66,31,15,7,4,2,0,0
329,155,66,31,15,7,4,2,0,0
329,155,66,31,15,7,4,2,0,0
329,155,66,31,15,7,4,2,0,0
329,155,66,31,15,7,4,2,0,0
330,155,66,31,15,7,4,2,0,0
330,155,66,31,15,7,4,2,0,0
330,155,66,31,15,7,4,2,0,0
330,155,66,31,15,7,4,2,0,0
330,155,66,31,15,7,4,2,0,0
330,155,66,31,15,7,4,2,0,0
330,155,66,31,15,7,4,2,0,0
330,155,66,31,15,7,4,2,0,0
331,155,66,31,15,7,4,2,0,0
331,155,66,31,15,7,4,2,0,0
331,155,66,31,15,7,4,2,0,0
331,155,66,31,15,7,4,2,0,0
331,155,66,31,15,7,4,2,0,0
331,155,66,31,15,7,4,2,0,0
331,155,66,31,15,7,4,2,0,0
331,155,66,31,15,7,4,2,0,0
332,155,66,31,15,7,4,2,0,0
332,155,66,31,15,7,4,2,0,0
332,155,66,31,15,7,4,2,0,0
332,155,66,31,15,7,4,2,0,0
332,155,66,31,15,7,4,2,0,0
332,155,66,31,15,7,4,2,0,0
332,155,66,31,15,7,4,2,0,0
332,155,66,31,15,7,4,2,0,0
333,155,66,31,15,7,4,2,0,0
333,155,66,31,15,7,4,2,0,0
333,155,66,31,15,7,4,2,0,0
333,155,66,31,15,7,4,2,0,0
333,155,66,31,15,7,4,2,0,0
333,155,66,32,15,7,4,2,0,0
333,155,67,32,15,7,4,2,0,0
333,156,67,32,15,7,4,2,0,0
334,156,67,32,15,7,4,2,0,0
334,156,67,32,15,7,4,2,0,0
334,156,67,32,15,7,4,2,0,0
334,156,67,32,15,7,4,2,0,0
334,156,67,32,16,7,4,2,0,0
334,156,67,33,16,7,4,2,0,0
334,156,68,33,16,7,4,2,0,0
334,157,68,33,16,7,4,2,0,0
335,157,68,33,16,7,4,2,0,0
335,157,68,33,16,7,4,2,0,0
335,157,68,33,16,7,4,2,0,0
335,157,68,33,16,7,4,2,0,0
335,157,68,33,16,7,4,2,0,0
335,157,68,33,16,7,4,2,0,0
335,157,68,33,16,7,4,2,0,0
335,158,68,33,16,7,4,2,0,0
336,158,68,33,16,7,4,2,0,0
336,158,68,33,16,7,4,2,0,0
336,158,68,33,16,7,4,2,0,0
336,158,68,33,16,7,4,2,0,0
336,158,68,33,17,7,4,2,0,0
336,158,68,34,17,7,4,2,0,0
336,158,69,34,17,7,4,2,0,0
336,159,69,34,17,7,4,2,0,0
337,159,69,34,17,7,4,2,0,0
337,159,69,34,17,7,4,2,0,0
337,159,69,34,17,7,4,2,0,0
337,159,69,34,17,7,4,2,0,0
337,159,69,34,17,7,4,2,0,0
337,159,69,34,17,7,4,2,0,0
337,159,69,34,17,7,4,2,0,0
337,160,69,34,17,7,4,2,0,0
338,160,69,34,17,7,4,2,0,0
338,160,69,34,17,7,4,2,0,0
338,160,69,34,17,7,4,2,0,0
338,160,69,34,17,7,4,2,0,0
338,160,69,34,17,7,4,2,0,0
338,160,69,34,17,7,4,2,0,0
338,160,69,34,17,7,4,2,0,0
338,160,69,34,17,7,4,2,0,0
339,160,69,34,17,7,4,2,0,0
339,160,69,34,17,7,4,2,0,0
339,160,69,34,17,7,4,2,0,0
339,160,69,34,17,7,4,2,0,0
339,160,69,34,17,7,4,2,0,0
339,160,69,34,17,7,4,2,0,0
339,160,69,34,17,7,4,2,0,0
339,161,69,34,17,7,4,2,0,0
340,161,69,34,17,7,4,2,0,0
340,161,69,34,17,7,4,2,0,0
340,161,69,34,17,7,4,2,0,0
340,161,69,34,17,7,4,2,0,0
340,161,69,34,17,7,4,2,0,0
340,161,69,34,17,7,4,2,0,0
340,161,69,34,17,7,4,2,0,0
340,162,69,34,17,7,4,2,0,0
341,162,69,34,17,7,4,2,0,0
341,162,69,34,17,7,4,2,0,0
341,162,69,34,17,7,4,2,0,0
341,162,69,34,17,7,4,2,0,0
341,162,69,34,17,7,4,2,0,0
341,162,69,34,17,7,4,2,0,0
341,162,69,34,17,7,4,2,0,0
341,163,69,34,17,7,4,2,0,0
342,163,69,34,17,7,4,2,0,0
342,163,69,34,17,7,4,2,0,0
342,163,69,34,17,7,4,2,0,0
342,163,69,34,17,7,4,2,0,0
342,163,69,34,17,7,4,2,0,0
342,163,69,34,17,7,4,2,0,0
342,163,69,34,17,7,4,2,0,0
342,163,69,34,17,7,4,2,0,0
343,163,69,34,17,7,4,2,0,0
343,163,69,34,17,7,4,2,0,0
343,163,69,34,17,7,4,2,0,0
343,163,69,34,17,7,4,2,0,0
343,163,69,34,18,7,4,2,0,0
343,163,69,35,18,7,4,2,0,0
343,163,70,35,18,7,4,2,0,0
343,164,70,35,18,7,4,2,0,0
344,164,70,35,18,7,4,2,0,0
344,164,70,35,18,7,4,2,0,0
344,164,70,35,18,7,4,2,0,0
344,164,70,35,18,7,4,2,0,0
344,164,70,35,18,7,4,2,0,0
344,164,70,35,18,7,4,2,0,0
344,164,70,35,18,7,4,2,0,0
344,164,70,35,18,7,4,2,0,0
345,164,70,35,18,7,4,2,0,0
345,164,70,35,18,7,4,2,0,0
345,164,70,35,18,7,4,2,0,0
345,164,70,35,18,7,4,2,0,0
345,164,70,35,18,7,4,2,0,0
345,164,70,35,18,7,4,2,0,0
345,164,70,35,18,7,4,2,0,0
345,165,70,35,18,7,4,2,0,0
346,165,70,35,18,7,4,2,0,0
346,165,70,35,18,7,4,2,0,0
346,165,70,35,18,7,4,2,0,0
346,165,70,35,18,7,4,2,0,0
346,165,70,35,18,7,4,2,0,0
346,165,70,36,18,7,4,2,0,0
346,165,71,36,18,7,4,2,0,0
346,166,71,36,18,7,4,2,0,0
347,166,71,36,18,7,4,2,0,0
347,166,71,36,18,7,4,2,0,0
347,166,71,36,18,7,4,2,0,0
347,166,71,36,18,7,4,2,0,0
347,166,71,36,18,7,4,2,0,0
347,166,71,36,18,7,4,2,0,0
347,166,71,36,18,7,4,2,0,0
347,166,71,36,18,7,4,2,0,0
348,166,71,36,18,7,4,2,0,0
348,166,71,36,18,7,4,2,0,1
348,166,71,36,18,7,4,2,1,1
348,166,71,36,18,7,4,3,1,1
348,166,71,36,18,7,5,3,1,1
348,166,71,36,18,8,5,3,1,1
348,166,71,36,19,8,5,3,1,1
348,166,71,37,19,8,5,3,1,1
348,166,72,37,19,8,5,3,1,1
348,167,72,37,19,8,5,3,1,1
349,167,72,37,19,8,5,3,1,1
349,167,72,37,19,8,5,3,1,1
349,167,72,37,19,8,5,3,1,1
349,167,72,37,19,8,5,3,1,1
349,167,72,37,19,8,6,3,1,1
349,167,72,37,19,9,6,3,1,1
349,167,72,37,20,9,6,3,1,1
349,167,72,38,20,9,6,3,1,1
349,167,73,38,20,9,6,3,1,1
349,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
350,168,73,38,20,9,6,3,1,1
351,168,73,38,20,9,6,3,1,1
351,168,73,38,20,9,6,3,1,1
351,168,73,38,20,9,6,3,1,1
351,168,73,38,20,9,6,3,1,1
351,168,73,38,20,9,6,3,1,1
351,168,73,38,20,9,6,3,1,1
351,168,73,38,20,9,6,3,1,1
351,168,73,38,20,9,6,3,1,1
351,168,74,38,20,9,6,3,1,1
351,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
352,169,74,38,20,9,6,3,1,1
353,169,74,38,20,9,6,3,1,1
353,169,74,38,20,9,6,3,1,1
353,169,74,38,20,9,6,3,1,1
353,169,74,38,20,9,6,3,1,1
353,169,74,38,20,9,6,3,1,1
353,169,74,38,20,9,6,3,1,1
353,169,74,38,20,9,6,3,1,1
353,169,74,38,20,9,6,3,1,1
353,169,74,38,20,9,6,3,1,1
353,170,74,38,20,9,6,3,1,1
354,170,74,38,20,9,6,3,1,1
354,170,74,38,20,9,6,3,1,1
354,170,74,38,20,9,6,3,1,1
354,170,74,38,20,9,6,3,1,1
354,170,74,38,20,9,6,3,1,1
354,170,74,38,20,9,6,3,1,1
354,170,74,38,20,9,6,3,1,1
354,170,74,38,20,9,6,3,1,1
354,170,75,38,20,9,6,3,1,1
354,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
355,171,75,38,20,9,6,3,1,1
